Epoch,Loss
1,0.6374125656756487
2,0.5083327794616873
3,0.5321404473348097
4,0.46485855227166956
5,0.4819470386613499
6,0.4733793396841396
7,0.4620689018206163
8,0.44058048725128174
9,0.43393118950453674
10,0.46946570954539557
11,0.45053407143462787
12,0.45874213765967975
13,0.4497997313737869
14,0.43914205784147436
15,0.4401858841831034
16,0.4697538289156827
17,0.4469023184342818
18,0.44654217768799176
19,0.42686725611036475
20,0.4641997610980814
21,0.44958576966415753
22,0.4345647530122237
23,0.42516234110702167
24,0.4288421781225638
25,0.4164703827012669
26,0.4421642300757495
27,0.42847503518516367
28,0.42651362310756336
29,0.427051227201115
30,0.4325870790264823
31,0.40470457347956573
32,0.42163768817077985
33,0.4371980360963128
34,0.4126579382202842
35,0.42461666329340503
36,0.43274889615449036
37,0.42269020595333795
38,0.40270800346677954
39,0.4136152131990953
40,0.4162229854952205
41,0.42135739055546845
42,0.4055667925964702
43,0.40451182425022125
44,0.40532849864526227
45,0.3957476439801129
46,0.40688768232410605
47,0.4008397148414092
48,0.39612879942763934
49,0.40754127366976306
50,0.40186143869703467
51,0.4057601189071482
52,0.39860966530713166
53,0.4005599414760416
54,0.3815663009881973
55,0.3989827876741236
56,0.3871394680304961
57,0.3898100500757044
58,0.3948797583580017
59,0.37936938350850885
60,0.40198915113102307
61,0.3993263244628906
62,0.4059387133880095
63,0.38908942450176587
64,0.39419473030350427
65,0.37919140132990753
66,0.3920928754589774
67,0.3740419271317395
68,0.3910208019343289
69,0.39972277121110394
70,0.3857175382700833
71,0.4056536704301834
72,0.4131698716770519
73,0.4008646458387375
74,0.3863597180355679
75,0.37480039217255334
76,0.3972950821573084
77,0.37183110957795923
78,0.38136613910848444
79,0.38523353229869495
80,0.3827493976462971
81,0.3650996061888608
82,0.38802941008047626
83,0.3661029271104119
84,0.37078597193414514
85,0.386385362256657
86,0.3885327631776983
87,0.3864366926930167
88,0.3875196305188266
89,0.37306362796913495
90,0.37664061920209363
91,0.37618193301287567
92,0.37184077501296997
93,0.3653232509439642
94,0.37655010277574713
95,0.3814139867370779
96,0.3859739208763296
97,0.37796451151371
98,0.3710477623072537
99,0.36554124138572
100,0.37181669541380624
101,0.38582250475883484
102,0.37432749704881146
103,0.3804271464998072
104,0.3787596510215239
105,0.36710614507848566
106,0.37988256324421277
107,0.3882944570346312
108,0.3864449520002712
109,0.3724686842073094
110,0.3781986507502469
111,0.3700951175256209
112,0.38684875856746326
113,0.3673131763935089
114,0.3767432021823796
115,0.385611735961654
116,0.3678506030277772
117,0.37378780814734375
118,0.3612054627050053
119,0.36999674141407013
120,0.361294226212935
121,0.3629720211029053
122,0.36011655628681183
123,0.3685412203723734
124,0.36502205512740393
125,0.3742963021451777
126,0.3791187053376978
127,0.3654863942753185
128,0.37279287657954474
129,0.37741826474666595
130,0.37146116251295264
131,0.3702155216173692
132,0.3734264536337419
133,0.3611790517514402
134,0.37343915755098517
135,0.3679645630446347
136,0.3588360737670552
137,0.3658473234285008
100,0.3764832453294234
101,0.37093809924342414
102,0.37113198367032135
103,0.3770519887859171
104,0.3693767095153982
105,0.3720064826987006
106,0.3798139291730794
107,0.3691143664446744
108,0.3765140947970477
109,0.36754243820905685
110,0.36495018140836194
111,0.3836147812279788
112,0.3764375624331561
113,0.3707454333251173
114,0.36503489180044696
115,0.376843506639654
116,0.3855120417746631
117,0.36737344752658496
118,0.3722680780020627
119,0.37357497960329056
120,0.3780899102037603
121,0.374836883761666
122,0.3744256455789913
123,0.38450273871421814
124,0.37240012938326056
125,0.38687768984924664
126,0.3739558079025962
127,0.38352628323164856
128,0.3706747537309473
129,0.37095533311367035
130,0.3658464103937149
131,0.38553542576052924
132,0.37083684178915893
133,0.36447130143642426
134,0.37394552474672144
135,0.36910045824267645
136,0.3679662848060781
137,0.37212816829031165
138,0.36610493470322003
139,0.355908064679666
140,0.35625890439206903
141,0.36854611337184906
142,0.3601446801965887
143,0.3737488781863993
144,0.3685916445472024
145,0.3652154545892369
146,0.3667727627537467
147,0.3744805292649703
148,0.3629100593653592
149,0.3626029369505969
150,0.3686086562546817
151,0.37336550652980804
152,0.36825770139694214
153,0.3674390661445531
154,0.38333191113038495
155,0.3689245581626892
156,0.36892135170373047
157,0.3662787215276198
158,0.36191804165189917
159,0.36539759690111334
160,0.358911469578743
161,0.3634562668475238
162,0.35592732239853253
163,0.3656108501282605
164,0.36983197927474976
165,0.37482407282699237
166,0.37049752406098624
167,0.3670065531676466
168,0.3533568734472448
169,0.3566018837419423
170,0.36405402557416394
171,0.36919379369779065
172,0.3639324889941649
173,0.3623239763758399
174,0.3523569411852143
175,0.3802083432674408
176,0.362942175431685
177,0.37365404990586365
178,0.3717455958778208
179,0.3674980462952094
180,0.35495004938407376
181,0.35754423249851575
182,0.36338958821513434
183,0.3532046858559955
184,0.3699924932284789
185,0.3506341414018111
186,0.35986021296544507
187,0.35393211245536804
188,0.3653517460281199
189,0.3620544103058902
190,0.3645165643908761
191,0.3551455234939402
192,0.3640552244403146
193,0.3615049733356996
194,0.35417767749591306
195,0.3560867329890078
196,0.37230025096373126
197,0.3642471960999749
198,0.36154077405279333
199,0.36705641042102466
200,0.36398613723841583
201,0.3675866723060608
202,0.3525474098595706
203,0.36466327986933966
204,0.36995888501405716
205,0.3645533790642565
206,0.3678712756796317
207,0.3585652749646794
208,0.35761685127561743
209,0.3534975431182168
210,0.36687508496371185
211,0.36062390492721036
212,0.3488916206088933
213,0.36496900563890283
214,0.3481581603938883
215,0.35865275019949133
216,0.3663476739417423
217,0.35848951746116986
218,0.36527998745441437
219,0.37735026668418536
220,0.36138073287226935
221,0.3539283993569287
222,0.36190555651079526
223,0.3494506654414264
224,0.355458600954576
225,0.37109239263968036
226,0.34838238155299966
227,0.3564891435883262
228,0.3538364768028259
229,0.34720162369988183
230,0.35941012474623596
231,0.36120273714715784
232,0.35077041387557983
233,0.3526553044264967
234,0.35569820349866693
235,0.35270867158066144
236,0.348359923471104
237,0.36009454185312445
238,0.3516702394593846
239,0.38191672753204
240,0.3539297567172484
241,0.3538757996125655
242,0.35962517085400497
243,0.36474656787785614
244,0.35712419043887744
245,0.3501439473845742
246,0.3580533374439586
247,0.35290883684700186
248,0.35528489676388825
249,0.35870706696401944
250,0.36672303080558777
251,0.36035186323252594
252,0.3550281673669815
253,0.3572439578446475
254,0.3613710891116749
255,0.35546459596265445
256,0.37264380942691455
257,0.35488279976628045
258,0.34746152568947186
259,0.3604643968018619
260,0.357588837092573
261,0.3459409339861436
262,0.36190639571710065
263,0.3554269942370328
264,0.35755099085244263
265,0.3570819673213092
266,0.348409120332111
267,0.3583393482999368
268,0.359461286528544
269,0.3549657315015793
270,0.3567376150326295
271,0.35045852783051407
272,0.3696352256969972
273,0.36585760522972455
274,0.3605798008767041
275,0.3577839264815504
276,0.3573309054428881
277,0.35869730805808847
278,0.34496353431181476
279,0.3457496559078043
280,0.3365534232421355
281,0.356924598867243
282,0.3528170057318427
283,0.3580919151956385
284,0.35145946795290167
285,0.3524064320054921
286,0.34515029801563785
287,0.36159528520974243
288,0.3672279403968291
289,0.3641605458476327
290,0.3595831082625823
291,0.3501390950246291
292,0.3666562641208822
293,0.35920595309951087
294,0.3600721318613399
295,0.35428172078999604
296,0.34573285620320926
297,0.36320821331305936
298,0.36440973999825393
299,0.3643458742987026
300,0.3526979231021621
301,0.345300323583863
302,0.3317047486251051
303,0.3548110384832729
304,0.3623540442098271
305,0.34652847796678543
306,0.3662022982131351
307,0.34601377898996527
308,0.3511032292788679
309,0.36328486420891504
310,0.35200745409185236
311,0.35003820061683655
312,0.36025055294687097
313,0.35875615680759604
314,0.3507793240926482
315,0.3577662245793776
316,0.3533143956552852
317,0.35990599339658563
318,0.3532384512099353
319,0.3616343248974193
320,0.3629095486619256
321,0.351320897991007
322,0.3688535073941404
323,0.34943381358276715
324,0.3472943434661085
325,0.34429343383420596
326,0.3693555078723214
327,0.3619524132121693
328,0.34513346309011633
329,0.3439453907988288
330,0.35683800551024353
331,0.3436399887908589
332,0.35738982463424857
333,0.35380990396846423
334,0.3627682030200958
335,0.34512919864871283
336,0.3514495532621037
337,0.3476650755513798
338,0.3566444895484231
339,0.3690085383978757
340,0.34439789097417484
341,0.3516345220533284
342,0.34757189926776016
343,0.36969340253960004
344,0.34410329298539594
345,0.3574485873634165
346,0.3526022976095026
347,0.35048837892033835
348,0.3551610477946021
349,0.3426267179575833
350,0.3538561910390854
351,0.36398557709022
352,0.34860415485772217
353,0.3482436659661206
354,0.3362196006558158
355,0.34055984020233154
356,0.3531422032551332
357,0.3851581026207317
358,0.36180530014363205
359,0.355501650409265
360,0.355678681622852
361,0.3482372056354176
362,0.35513553294268524
363,0.3498892120339654
364,0.34036542068828235
365,0.3564367619427768
366,0.34433418105949054
367,0.3452677841890942
368,0.3616574088280851
369,0.33997526493939484
370,0.3477222269231623
371,0.3477813655679876
372,0.3546958321874792
373,0.35865638201886957
374,0.35473845357244665
375,0.34235363656824286
376,0.35104161500930786
377,0.3443498530171134
378,0.36297883093357086
379,0.34615581279451196
380,0.346704827113585
381,0.3489957126704129
382,0.34693451903083106
383,0.3444427482106469
384,0.3517016402699731
385,0.361241645433686
386,0.35108782757412305
387,0.3536225909536535
388,0.3494128043001348
389,0.3491731821136041
390,0.33946534991264343
391,0.34180269864472473
392,0.3586773750456897
393,0.3548369908874685
394,0.3577457605437799
395,0.34531022201884876
396,0.35259638320315967
397,0.3529845062981952
398,0.34263046085834503
399,0.3515958901156079
400,0.3509088984944604
401,0.348386213183403
402,0.3473583839156411
403,0.35319417173212225
404,0.34402255578474566
405,0.3429752202196555
406,0.3573056608438492
407,0.36351567574522714
408,0.3424199413169514
409,0.3461632396687161
410,0.34926790676333686
411,0.35706072639335285
412,0.3401608033613725
413,0.35522552173246036
414,0.34958918257193133
415,0.34239188649437646
416,0.3501746491952376
417,0.35439395769075915
418,0.3404855518178506
419,0.3448334912007505
420,0.34729283912615344
421,0.3583649708466096
422,0.3392180725932121
423,0.3475783697583459
424,0.3483898355202241
425,0.3533324111591686
426,0.3392479887062853
427,0.34057195484638214
428,0.36972168629819696
429,0.3610286238518628
430,0.34803973070599814
431,0.3639748760245063
432,0.3399405533617193
433,0.3452781567519361
434,0.33519024469635705
435,0.35441758144985547
436,0.3519739325750958
437,0.34240880744023755
438,0.351963919672099
439,0.3466026694937186
440,0.3566793311725963
441,0.3525777757167816
442,0.3541166850111701
443,0.3550400754267519
444,0.35250113769011066
445,0.3519084778699008
446,0.33679657903584564
447,0.33844126760959625
448,0.3411420692097057
449,0.34255993975834415
450,0.3391699641942978
451,0.3425616540692069
452,0.33312215317379346
453,0.3388570343906229
454,0.33199739998037164
455,0.34052143042737787
456,0.3408022888682105
457,0.35536879978396674
458,0.3489792184396224
459,0.3561661717566577
460,0.3399469554424286
461,0.3491233546625484
462,0.35157576406543906
463,0.34524508904327045
464,0.35365813970565796
465,0.3369400311600078
466,0.3385447074066509
467,0.34195769510485907
468,0.3652762140740048
469,0.338719173588536
470,0.3418359160423279
471,0.3513279462402517
472,0.34544938938184216
473,0.34602534770965576
474,0.3571757660670714
475,0.34026190638542175
476,0.3356648060408505
477,0.35540863600644196
478,0.3467672792347995
479,0.34804801642894745
480,0.3514380929144946
481,0.3500912677158009
482,0.3449696641076695
483,0.35673338310285047
484,0.3537260734222152
485,0.3405316546559334
486,0.3365354598923163
487,0.3481539325280623
488,0.33472305129874835
489,0.3473103236068379
490,0.35929816419428046
491,0.33954083445397293
492,0.349292056127028
493,0.3489888703281229
494,0.339440682394938
495,0.3382247334176844
496,0.35150520503520966
497,0.3350666246630929
498,0.3464825830676339
499,0.33663078329779883
500,0.35256427526474
501,0.3587877648797902
502,0.33959157561714
503,0.32852074910293927
504,0.33839764987880533
505,0.33234682950106537
506,0.3448489735072309
507,0.3497001677751541
508,0.3527064187960191
509,0.34785257144407794
510,0.3527002503926104
511,0.347029679200866
512,0.33378935537555
513,0.3428363413973288
514,0.34458078105341305
515,0.3408151865005493
516,0.3450847728685899
517,0.35051411254839465
518,0.3499303609132767
519,0.35257425768808887
520,0.3470803445035761
521,0.3433182137933644
522,0.35240915282206103
523,0.34057489172978833
524,0.34869017926129425
525,0.33686771040613
526,0.3425410430539738
527,0.3512578687884591
528,0.34658547152172436
529,0.34768699922344903
530,0.3552834554152055
531,0.33970214087854733
532,0.3569800176403739
533,0.3510444232008674
534,0.3526219820434397
535,0.3570177189328454
536,0.34298711202361365
537,0.3529869866642085
538,0.3422032283111052
539,0.35062009367075836
540,0.3354345885190097
541,0.35878194055773993
542,0.3465857749635523
543,0.34449460967020556
544,0.32978972318497574
545,0.34643894704905426
546,0.33154085549441253
547,0.3492986708879471
548,0.346409643238241
549,0.3452529555017298
550,0.34828418561003427
551,0.3491235063834624
552,0.3471910520033403
553,0.34005084295164456
554,0.33001094176010654
555,0.35016814822500403
556,0.3493806279518388
557,0.33638823574239557
558,0.3394384329969233
559,0.346099163998257
560,0.3366198329762979
561,0.34017261591824616
562,0.33949697559530084
563,0.33940610560503875
564,0.337885782122612
565,0.3421460037881678
566,0.3488589890978553
567,0.32816383649002423
568,0.3387326848777858
569,0.33472759141163394
570,0.3460970913822001
571,0.34441290253942664
572,0.33281082863157446
573,0.34096709096973593
574,0.3426277644254945
575,0.33144054968248715
576,0.34508632800795813
577,0.35116716542027215
578,0.34522444822571496
579,0.3391853245821866
580,0.33555207266048953
581,0.34214434975927527
582,0.3358544578606432
583,0.33468337763439526
584,0.3436553424054926
585,0.35077812387184665
586,0.3443206311626868
587,0.3380981548265977
588,0.3365174653855237
589,0.34453332695094024
590,0.33879184926098044
591,0.3416605551134456
592,0.350451106374914
593,0.3298858661543239
594,0.33480707623741846
595,0.3465357300910083
596,0.34093536842953076
597,0.3508939729495482
598,0.33679107237945904
599,0.34110772745175794
600,0.33103946122256195
601,0.3541687605055896
602,0.3319829546592452
603,0.3481740267439322
604,0.33722180263562634
605,0.3429382348602468
606,0.33798049661246216
607,0.331230410120704
608,0.33793944933197717
609,0.34025886925784027
610,0.3381371376189319
611,0.34573926437984814
612,0.34044315733692865
613,0.34115598079833115
614,0.3324716795574535
615,0.34646301648833533
616,0.332068877463991
617,0.3374094990166751
618,0.35323177074844186
619,0.32885936105793173
620,0.34637683833187277
621,0.3565055619586598
622,0.33580687777562573
623,0.33772483332590625
624,0.33426851305094635
625,0.33035527440634643
626,0.34358216415752063
627,0.3535514622926712
628,0.34090186113660986
629,0.3428059233860536
630,0.33311531421813095
631,0.3440168378028003
632,0.33002717386592517
633,0.3429741947488351
634,0.3376565792343833
635,0.339688394557346
636,0.32900168949907477
637,0.3280263123187152
638,0.3382428606802767
639,0.3251760100776499
640,0.3319799927147952
641,0.33317177810452203
642,0.3287972089919177
643,0.33729889582503925
644,0.3404752564701167
645,0.33594143661585724
646,0.33168400620872324
647,0.3493176739324223
648,0.3313045298511332
649,0.3377809483896602
650,0.3286114538257772
651,0.3354391415010799
652,0.34278790110891516
653,0.33779968185858295
654,0.33703201467340643
655,0.3353906348347664
656,0.3252994269132614
657,0.3310342024673115
658,0.34154668382622977
659,0.35187624394893646
660,0.34704049879854376
661,0.34531316364353354
662,0.3317546302622015
663,0.3366534113883972
664,0.33851478316567163
665,0.3342507075179707
666,0.3283412368460135
667,0.3366955064914443
668,0.3313719467683272
669,0.3431735092943365
670,0.3286158991130916
671,0.3397587659684094
672,0.3325059129433198
673,0.3324684819037264
674,0.347168237648227
675,0.344894754615697
676,0.3260704150254076
677,0.3331954289566387
678,0.3333697820251638
679,0.33783111382614484
680,0.3383476117795164
681,0.347771633755077
682,0.3429885283112526
683,0.32640418139371
684,0.33995862847024744
685,0.32865839248353784
686,0.34136462347073987
687,0.3377354131503539
688,0.3402149189602245
689,0.34532309526746924
690,0.3427792882377451
691,0.33511075377464294
692,0.33056706190109253
693,0.34949700127948413
694,0.3331653441895138
695,0.32886399735103955
696,0.33260367742993613
697,0.3586496399207549
698,0.33193504268472845
699,0.3501841818744486
700,0.34949734807014465
701,0.33047414164651523
702,0.3562405204231089
703,0.3283002308823846
704,0.3321826803413304
705,0.34361075406724756
706,0.3262396915392442
707,0.3444856120781465
708,0.3487022654576735
709,0.3299144289710305
710,0.331218610433015
711,0.3469498712908138
712,0.33453368937427347
713,0.34138828245076264
714,0.3407154381275177
715,0.3399325080893256
716,0.3384509777480906
717,0.3384472883560441
718,0.325595616616986
719,0.33313665064898407
720,0.33716086975552817
721,0.3387717936526645
722,0.3376262743364681
723,0.32927533103661105
724,0.3340168541127985
725,0.34259682622822846
726,0.3471058735793287
727,0.3254775757139379
728,0.3359005776318637
729,0.3405421416867863
730,0.3306386369195851
731,0.3372444645925002
732,0.3454251702536236
733,0.3536366129463369
734,0.33847800574519415
735,0.3280619355765256
736,0.31726077740842645
737,0.3400123728947206
738,0.34464929930188437
739,0.3318009918386286
740,0.3185904554345391
741,0.3236922188238664
742,0.3442514003677802
743,0.33796922117471695
744,0.35218445482579147
745,0.3245104409076951
746,0.3475709462707693
747,0.32857518236745487
748,0.34247008711099625
749,0.3355838189070875
750,0.3473752567713911
751,0.3319454531777989
752,0.33897367119789124
753,0.3351503028111024
754,0.32755293629386206
755,0.33018170161680743
756,0.33768557757139206
757,0.3364459743553942
758,0.3345813344825398
759,0.3455714664675973
760,0.32820850813930685
761,0.3459353047338399
762,0.33333428678187454
763,0.3260933736508543
764,0.3521228933876211
765,0.3340462107550014
766,0.330023854970932
767,0.33390109511938965
1,0.3351767576018045
2,0.22752950427144072
1,0.3272617514743361
2,0.22229583249535673
3,0.20563036896461664
4,0.20980202597241068
5,0.20207498482493466
6,0.1938630689022153
7,0.20067599207855935
8,0.20503619347893914
9,0.19331359170203985
10,0.18903980594734812
11,0.1946695173202559
12,0.18295082657836204
13,0.1840377054935278
14,0.18019878656365151
15,0.17693990607594334
16,0.18058831885803578
17,0.18167284096396247
18,0.17797149232653683
19,0.17853829645833305
20,0.1816343890373097
21,0.18116273990897244
22,0.17606622881667558
23,0.1804425231246061
24,0.17222945253516353
25,0.17461574839991192
26,0.17285664864750797
27,0.17346155504847682
28,0.17615639955498452
29,0.17600914142852606
30,0.17969490206518837
31,0.17888072167718133
32,0.1751193352216898
33,0.17565089706764664
34,0.1790071854064631
35,0.17469186318475147
36,0.17170802936997526
37,0.17371012963527857
38,0.1741811813310135
39,0.17418639431166094
